,VehicleNo,TripId,RouteNo,Direction,Destination,Pattern,Latitude,Longitude,RecordedTime,RouteMap
532,9403,10787155,155,EAST,BRAID STN,EB1,49.218067,-122.9112,11:54:55 am,{'Href': 'https://nb.translink.ca/geodata/155.kmz'}
533,9408,10781155,110,WEST,METROTOWN STN,WB1,49.2509,-122.936317,11:55:39 am,{'Href': 'https://nb.translink.ca/geodata/110.kmz'}
534,9411,10781108,110,EAST,LOUGHEED STN,EB1,49.235417,-122.995583,11:55:34 am,{'Href': 'https://nb.translink.ca/geodata/110.kmz'}
535,9414,10807770,410,WEST,BRIGHOUSE STN,W1,49.182,-123.136583,11:55:09 am,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
536,9417,10781373,112,EAST,NEW WEST STN,EB1,49.2016,-122.922767,11:55:08 am,{'Href': 'https://nb.translink.ca/geodata/112.kmz'}
537,9420,10782150,119,WEST,METROTOWN STN,WB119,49.223983,-122.985733,11:55:27 am,{'Href': 'https://nb.translink.ca/geodata/119.kmz'}
538,9422,10869113,100,WEST,MARPOLE,WB1,49.209167,-123.006767,11:55:48 am,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
539,9425,10782022,119,EAST,EDMONDS STN,EB1,49.227933,-122.997983,11:54:29 am,{'Href': 'https://nb.translink.ca/geodata/119.kmz'}
540,9427,10783102,129,EAST,HOLDOM STN,EB1,49.22925,-123.012417,11:55:27 am,{'Href': 'https://nb.translink.ca/geodata/129.kmz'}
541,9428,10869033,100,WEST,MARPOLE,WB1,49.2061,-123.134667,11:55:53 am,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
542,9431,10782896,128,WEST,22ND ST STN,WB1,49.233367,-122.883067,11:55:52 am,{'Href': 'https://nb.translink.ca/geodata/128.kmz'}
543,9436,10782607,123,WEST,BRENTWOOD STN,WB1,49.227167,-122.94475,11:55:43 am,{'Href': 'https://nb.translink.ca/geodata/123.kmz'}
544,9437,10782577,123,WEST,BRENTWOOD STN,WB1,49.2008,-122.91295,11:51:22 am,{'Href': 'https://nb.translink.ca/geodata/123.kmz'}
545,9438,10807668,410,EAST,22ND ST STN,EB1,49.18455,-123.079517,11:55:36 am,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
546,9453,10781154,110,WEST,METROTOWN STN,WB1,49.235383,-122.997217,11:55:30 am,{'Href': 'https://nb.translink.ca/geodata/110.kmz'}
547,9460,10764933,009,EAST,COMM'L-BDWAY STN,EB31,49.263817,-123.153117,11:55:44 am,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
548,9464,10785157,144,SOUTH,METROTOWN STN,SB1,49.2418,-122.97215,11:55:02 am,{'Href': 'https://nb.translink.ca/geodata/144.kmz'}
549,9466,10782149,119,WEST,METROTOWN STN,WB119,49.217767,-122.952317,11:53:59 am,{'Href': 'https://nb.translink.ca/geodata/119.kmz'}
550,9468,10780645,106,WEST,EDMONDS STN,WB106,49.222817,-122.93245,11:55:19 am,{'Href': 'https://nb.translink.ca/geodata/106.kmz'}
551,9474,10779391,101,WEST,22ND ST STN,WB1,49.212733,-122.921117,11:54:12 am,{'Href': 'https://nb.translink.ca/geodata/101.kmz'}
552,9475,10820469,002,EAST,DOWNTOWN,EB2,49.263783,-123.168167,11:55:28 am,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
553,9476,10784256,133,EAST,EDMONDS STN,EB1,49.218867,-122.957517,11:55:22 am,{'Href': 'https://nb.translink.ca/geodata/133.kmz'}
554,9478,10807739,410,WEST,BRIGHOUSE STN,W1,49.169483,-123.006533,11:55:11 am,{'Href': 'https://nb.translink.ca/geodata/410.kmz'}
555,9481,10770291,022,WEST,DOWNTOWN,WB2,49.281183,-123.108233,11:54:18 am,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
556,9485,10764081,008,EAST,FRASER,EB1,49.26245,-123.09205,11:54:40 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
557,9487,10869037,100,WEST,MARPOLE VIA TRAPP,WB1TR,49.2088,-123.063333,11:55:05 am,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
558,9489,10771429,025,WEST,UBC,WB1DT,49.24995,-123.05675,11:55:01 am,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
559,9490,10770250,022,WEST,DOWNTOWN,WB2,49.211317,-123.077167,11:52:12 am,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
560,9491,10780644,106,WEST,EDMONDS STN,WB106,49.2152,-122.957067,11:55:46 am,{'Href': 'https://nb.translink.ca/geodata/106.kmz'}
561,9497,10869066,100,WEST,MARPOLE,WB1,49.199783,-122.948917,11:50:02 am,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
562,9499,10781107,110,EAST,LOUGHEED STN,EB1,49.249967,-122.9529,11:55:08 am,{'Href': 'https://nb.translink.ca/geodata/110.kmz'}
563,9505,10768713,019,WEST,STANLEY PARK,WB24SU,49.285517,-123.116217,11:54:54 am,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
564,9508,10771372,025,EAST,BRENTWOOD STN,EB1DT,49.25605,-123.235217,11:55:28 am,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
565,9509,10770292,022,WEST,DOWNTOWN,WB2,49.211317,-123.0771,11:55:18 am,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
566,9510,10779368,101,EAST,LOUGHEED STN,EB1,49.211617,-122.923217,11:55:32 am,{'Href': 'https://nb.translink.ca/geodata/101.kmz'}
567,9514,10869015,100,EAST,22ND ST STN,EB1,49.211017,-123.074917,11:55:28 am,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
568,9522,10773588,041,WEST,UBC,WB1REG,49.248083,-123.232,11:54:05 am,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
569,9525,10772986,033,WEST,U B C,WB1,49.23995,-123.06525,11:55:46 am,{'Href': 'https://nb.translink.ca/geodata/033.kmz'}
570,9526,10773384,041,EAST,JOYCE STN,EB1REG,49.234617,-123.157833,11:54:35 am,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
571,9533,10781374,112,EAST,NEW WEST STN,EB1,49.212083,-122.958783,11:53:07 am,{'Href': 'https://nb.translink.ca/geodata/112.kmz'}
572,9537,10769602,020,SOUTH,VICTORIA,SB1,49.280817,-123.0704,11:55:38 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
573,9538,10766406,014,WEST,U B C,WB1,49.284467,-123.11255,11:55:01 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
574,9539,10782871,128,EAST,BRAID STN,EB1,49.1995,-122.950017,11:55:22 am,{'Href': 'https://nb.translink.ca/geodata/128.kmz'}
575,9540,10761007,003,NORTH,DOWNTOWN,NB1STN,49.262717,-123.100883,11:55:48 am,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
576,9549,10805577,403,SOUTH,THREE ROAD,SB1,49.140283,-123.136683,11:55:31 am,{'Href': 'https://nb.translink.ca/geodata/403.kmz'}
577,9553,10806835,407,NORTH,BRIDGEPORT,NB1,49.188667,-123.132067,11:55:05 am,{'Href': 'https://nb.translink.ca/geodata/407.kmz'}
578,9554,10805508,403,NORTH,BRIDGEPORT STN,NB1,49.1334,-123.104883,11:55:46 am,{'Href': 'https://nb.translink.ca/geodata/403.kmz'}
579,9555,10806522,406,SOUTH,STEVESTON,SB1W,49.16905,-123.136617,11:55:05 am,{'Href': 'https://nb.translink.ca/geodata/406.kmz'}
580,9557,10806434,406,NORTH,BRIGHOUSE STN,NB1,49.157533,-123.169817,11:55:32 am,{'Href': 'https://nb.translink.ca/geodata/406.kmz'}
581,9559,10806070,405,SOUTH,FIVE ROAD,SB1E,49.132,-123.1006,11:49:59 am,{'Href': 'https://nb.translink.ca/geodata/405.kmz'}
582,9560,10805579,403,SOUTH,THREE ROAD,SB1,49.195167,-123.126467,11:52:07 am,{'Href': 'https://nb.translink.ca/geodata/403.kmz'}
583,9561,10805254,402,SOUTH,TWO ROAD,SB5,49.151017,-123.158933,11:55:49 am,{'Href': 'https://nb.translink.ca/geodata/402.kmz'}
584,9562,10808438,430,EAST,METROTOWN STN,EB1,49.166467,-123.136033,11:55:47 am,{'Href': 'https://nb.translink.ca/geodata/430.kmz'}
585,9565,10806521,406,SOUTH,STEVESTON,SB1W,49.172,-123.135267,11:54:50 am,{'Href': 'https://nb.translink.ca/geodata/406.kmz'}
586,9570,10805507,403,NORTH,BRIDGEPORT STN,NB1,49.1578,-123.1366,11:55:40 am,{'Href': 'https://nb.translink.ca/geodata/403.kmz'}
587,9579,10804869,401,EAST,BRIGHOUSE STN,EB1,49.126417,-123.183683,11:51:11 am,{'Href': 'https://nb.translink.ca/geodata/401.kmz'}
588,9584,10804946,401,WEST,ONE ROAD,WB1E,49.164717,-123.135217,11:54:07 am,{'Href': 'https://nb.translink.ca/geodata/401.kmz'}
589,9585,10806863,407,SOUTH,GILBERT,SB1E,49.18405,-123.124633,11:55:14 am,{'Href': 'https://nb.translink.ca/geodata/407.kmz'}
590,9587,10806051,405,NORTH,CAMBIE,NB1E,49.16865,-123.136467,11:55:10 am,{'Href': 'https://nb.translink.ca/geodata/405.kmz'}
591,9588,10805509,403,NORTH,BRIDGEPORT STN,NB1,49.13515,-123.0646,11:54:14 am,{'Href': 'https://nb.translink.ca/geodata/403.kmz'}
592,9589,10805840,404,EAST,FOUR ROAD,EB1RP,49.13985,-123.114167,11:55:37 am,{'Href': 'https://nb.translink.ca/geodata/404.kmz'}
593,9610,10783688,130,SOUTH,METROTOWN STN,S2C,49.23635,-123.003367,11:55:14 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
594,9611,10794942,239,WEST,PARK ROYAL,W1,49.311433,-123.026833,11:55:13 am,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
595,9617,10794472,236,SOUTH,LONSDALE QUAY,S1,49.372233,-123.0984,11:46:24 am,{'Href': 'https://nb.translink.ca/geodata/236.kmz'}
596,9618,10795812,246,NORTH,HIGHLAND,N1,49.280083,-123.114467,11:51:08 am,{'Href': 'https://nb.translink.ca/geodata/246.kmz'}
597,9619,10772113,027,SOUTH,JOYCE STN,S1,49.270933,-123.033667,11:54:53 am,{'Href': 'https://nb.translink.ca/geodata/027.kmz'}
598,9621,10783645,130,SOUTH,METROTOWN STN,S1,49.27125,-123.003267,11:55:36 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
599,9622,10794510,236,SOUTH,LONSDALE QUAY,S1,49.311317,-123.08225,11:55:48 am,{'Href': 'https://nb.translink.ca/geodata/236.kmz'}
600,9623,10793746,229,EAST,LYNN VALLEY,E1,49.311367,-123.083633,11:46:32 am,{'Href': 'https://nb.translink.ca/geodata/229.kmz'}
601,9624,10794908,239,WEST,PARK ROYAL,W1,49.312683,-123.075233,11:55:40 am,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
602,9625,10792730,212,WEST,PHIBBS EXCH,W1,49.3265,-122.95225,11:55:33 am,{'Href': 'https://nb.translink.ca/geodata/212.kmz'}
603,9628,10772375,028,NORTH,PHIBBS EXCH,N1,49.2497,-123.0175,11:55:40 am,{'Href': 'https://nb.translink.ca/geodata/028.kmz'}
604,9629,10772710,029,SOUTH,ELLIOTT,S1,49.2331,-123.055483,11:54:54 am,{'Href': 'https://nb.translink.ca/geodata/029.kmz'}
605,9634,10795413,240,WEST,VANCOUVER,W1,49.292267,-123.13315,11:54:38 am,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
606,9637,10795259,240,EAST,15TH STREET,E1,49.321017,-123.094367,11:55:32 am,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
607,9649,10783690,130,SOUTH,METROTOWN STN,S2C,49.2801,-123.004283,11:54:55 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
608,9650,10783573,130,NORTH,TO PENDER,N2C,49.229133,-123.0059,11:54:50 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
609,9652,10794819,239,EAST,CAPILANO U,E1,49.323817,-123.112233,11:55:21 am,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
610,9653,10792567,211,WEST,VANCOUVER,W1,49.2812,-123.1083,11:55:49 am,{'Href': 'https://nb.translink.ca/geodata/211.kmz'}
611,9656,10792555,211,WEST,VANCOUVER,W1,49.326,-122.950617,11:54:52 am,{'Href': 'https://nb.translink.ca/geodata/211.kmz'}
612,9658,10795267,240,EAST,15TH STREET,E1,49.2894,-123.128817,11:55:35 am,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
613,9660,10795355,240,WEST,VANCOUVER,W1,49.321867,-123.056717,11:54:14 am,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
614,9662,10795881,246,SOUTH,DOWNTOWN,S1,49.346317,-123.093383,11:55:41 am,{'Href': 'https://nb.translink.ca/geodata/246.kmz'}
615,9664,10772055,027,NORTH,KOOTENAY LOOP,N1,49.237683,-123.0307,11:54:43 am,{'Href': 'https://nb.translink.ca/geodata/027.kmz'}
616,9668,10771427,025,WEST,UBC,WB1DT,49.26635,-123.001817,11:50:27 am,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
617,9670,10822856,015,NORTH,OLYMPIC VILLAGE STN,NB1,49.25935,-123.11495,11:54:38 am,{'Href': 'https://nb.translink.ca/geodata/015.kmz'}
618,9672,10769467,020,NORTH,DOWNTOWN,NB1,49.22345,-123.0658,11:55:24 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
619,9673,10805227,402,NORTH,BRIGHOUSE STN,NB3,49.12635,-123.184,11:50:59 am,{'Href': 'https://nb.translink.ca/geodata/402.kmz'}
620,9674,10806090,405,SOUTH,FIVE ROAD,SB1E,49.173933,-123.127483,11:55:05 am,{'Href': 'https://nb.translink.ca/geodata/405.kmz'}
621,9677,10772985,033,WEST,U B C,WB1,49.257383,-123.158583,11:54:59 am,{'Href': 'https://nb.translink.ca/geodata/033.kmz'}
622,9680,10770281,022,WEST,DOWNTOWN,WB2,49.285683,-123.119233,11:54:49 am,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
623,9682,10776056,084,WEST,UBC,WB1,49.268417,-123.200867,11:55:08 am,{'Href': 'https://nb.translink.ca/geodata/084.kmz'}
624,9683,10820470,002,EAST,DOWNTOWN,EB2,49.284867,-123.120417,11:55:03 am,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
625,9688,10773376,041,EAST,JOYCE STN,EB21,49.23275,-123.065117,11:55:47 am,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
626,9689,10823106,050,SOUTH,S. FALSE CREEK VIA GRANVILLE ISL.,SB1,49.285617,-123.1123,11:54:14 am,{'Href': 'https://nb.translink.ca/geodata/050.kmz'}
627,9690,10766363,014,EAST,HASTINGS,EB1,49.2659,-123.2485,11:55:48 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
628,9691,10821573,006,EAST,DOWNTOWN,EB1,49.2835,-123.135967,11:55:28 am,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
629,9692,10770313,022,WEST,DOWNTOWN,WB2,49.274317,-123.077283,11:55:22 am,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
630,9694,10767387,016,EAST,29TH AVE STN,EB1,49.23675,-123.1555,11:55:26 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
631,9696,10808478,430,WEST,BRIGHOUSE STN,WB1,49.22665,-123.00525,11:55:22 am,{'Href': 'https://nb.translink.ca/geodata/430.kmz'}
632,9698,10775993,084,EAST,VCC-CLARK STN,EB1,49.268367,-123.167417,11:54:56 am,{'Href': 'https://nb.translink.ca/geodata/084.kmz'}
633,9699,10764083,008,EAST,FRASER,EB1,49.285017,-123.112317,11:55:32 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
634,9701,10823025,050,NORTH,WATERFRONT STN,NB1,49.269217,-123.140783,11:54:42 am,{'Href': 'https://nb.translink.ca/geodata/050.kmz'}
635,9703,10806524,406,SOUTH,STEVESTON,SB1W,49.126433,-123.1839,11:55:52 am,{'Href': 'https://nb.translink.ca/geodata/406.kmz'}
636,9704,10765811,010,SOUTH,GRANVILLE,SB1,49.279167,-123.11545,11:55:43 am,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
637,9705,10761552,004,EAST,POWELL,EB1,49.265833,-123.248967,11:50:08 am,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
638,9706,10773361,041,EAST,JOYCE STN,EB1REG,49.236883,-123.033117,11:54:54 am,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
639,9707,10826656,249,SOUTH,LONSDALE QUAY,S1,49.3106,-123.083417,11:55:51 am,{'Href': 'https://nb.translink.ca/geodata/249.kmz'}
640,9708,10793968,230,NORTH,UPPER LONSDALE,N1,49.344083,-123.071883,11:55:42 am,{'Href': 'https://nb.translink.ca/geodata/230.kmz'}
641,9710,10793744,229,EAST,LYNN VALLEY,E1,49.335583,-123.04075,11:55:45 am,{'Href': 'https://nb.translink.ca/geodata/229.kmz'}
642,9715,10793513,228,SOUTH,LONSDALE QUAY,S1,49.331617,-123.048483,11:55:53 am,{'Href': 'https://nb.translink.ca/geodata/228.kmz'}
643,9716,10783586,130,NORTH,PHIBBS EXCH,N1,49.225533,-123.002783,11:54:08 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
644,9718,10772374,028,NORTH,PHIBBS EXCH,N1,49.2837,-123.031367,11:54:01 am,{'Href': 'https://nb.translink.ca/geodata/028.kmz'}
645,9719,10792565,211,WEST,VANCOUVER,W1,49.311483,-123.029417,11:54:02 am,{'Href': 'https://nb.translink.ca/geodata/211.kmz'}
646,9721,10794929,239,WEST,PARK ROYAL,W1,49.317167,-123.085517,11:55:52 am,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
647,9722,10792234,210,NORTH,UPPER LYNN VALLEY,N1,49.332817,-123.0379,11:55:51 am,{'Href': 'https://nb.translink.ca/geodata/210.kmz'}
648,9723,10793964,230,NORTH,UPPER LONSDALE,N1,49.320383,-123.07235,11:54:42 am,{'Href': 'https://nb.translink.ca/geodata/230.kmz'}
649,9724,10792240,210,NORTH,UPPER LYNN VALLEY,N1,49.284083,-123.113933,11:54:50 am,{'Href': 'https://nb.translink.ca/geodata/210.kmz'}
650,9728,10794812,239,EAST,CAPILANO U,E1,49.30845,-123.0632,11:54:17 am,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
651,9731,10794833,239,EAST,CAPILANO U,E1,49.310633,-123.082983,11:54:28 am,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
652,9736,10795882,246,SOUTH,DOWNTOWN,S1,49.2836,-123.113317,11:54:29 am,{'Href': 'https://nb.translink.ca/geodata/246.kmz'}
653,9737,10794920,239,WEST,PARK ROYAL,W1,49.327017,-123.138633,11:55:03 am,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
654,9739,10783618,130,SOUTH,METROTOWN STN,S2B,49.229317,-123.00585,11:54:19 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
655,9740,10794452,236,NORTH,GROUSE MTN,N1,49.366533,-123.101633,11:55:43 am,{'Href': 'https://nb.translink.ca/geodata/236.kmz'}
656,9742,10793784,229,WEST,LONSDALE QUAY,W1,49.312917,-123.077667,11:55:27 am,{'Href': 'https://nb.translink.ca/geodata/229.kmz'}
657,9743,10772054,027,NORTH,KOOTENAY LOOP,N1,49.277433,-123.032917,11:55:38 am,{'Href': 'https://nb.translink.ca/geodata/027.kmz'}
658,9745,10783574,130,NORTH,TO PENDER,N2C,49.225933,-123.0029,11:53:34 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
659,9746,10795371,240,WEST,VANCOUVER,W1,49.283033,-123.113433,11:54:03 am,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
660,9748,10794495,236,SOUTH,LONSDALE QUAY,S1,49.329967,-123.112417,11:55:37 am,{'Href': 'https://nb.translink.ca/geodata/236.kmz'}
661,9749,10794227,232,WEST,GROUSE MTN,W1,49.351733,-123.107533,11:55:49 am,{'Href': 'https://nb.translink.ca/geodata/232.kmz'}
662,9751,10771778,026,EAST,JOYCE STN,E1,49.2216,-123.0412,11:55:14 am,{'Href': 'https://nb.translink.ca/geodata/026.kmz'}
663,9752,10794428,236,NORTH,GROUSE MTN,N1,49.320617,-123.092967,11:55:27 am,{'Href': 'https://nb.translink.ca/geodata/236.kmz'}
664,9754,10771810,026,WEST,29TH AVE STN,W1,49.221733,-123.03235,11:55:37 am,{'Href': 'https://nb.translink.ca/geodata/026.kmz'}
665,9757,10795359,240,WEST,VANCOUVER,W1,49.322233,-123.097567,11:54:51 am,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
666,9758,10783619,130,SOUTH,METROTOWN STN,S2B,49.281383,-123.026017,11:42:30 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
667,9761,10792516,211,EAST,SEYMOUR,E1,49.2853,-123.056517,11:54:20 am,{'Href': 'https://nb.translink.ca/geodata/211.kmz'}
668,9764,10783689,130,SOUTH,METROTOWN STN,S2C,49.2801,-123.004467,11:41:15 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
669,9765,10794188,232,EAST,PHIBBS EXCH,E1,49.336533,-123.074183,11:55:17 am,{'Href': 'https://nb.translink.ca/geodata/232.kmz'}
670,9766,10783604,130,NORTH,KOOTENAY LOOP,N2B,49.25845,-123.00415,11:55:54 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
671,9768,10772405,028,SOUTH,JOYCE STN,S1,49.274417,-123.02365,11:55:43 am,{'Href': 'https://nb.translink.ca/geodata/028.kmz'}
672,9769,10793503,228,NORTH,LYNN VALLEY,N1,49.30845,-123.063267,11:54:55 am,{'Href': 'https://nb.translink.ca/geodata/228.kmz'}
673,9772,10794928,239,WEST,PARK ROYAL,W1,49.317533,-123.020833,11:55:53 am,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
674,9777,10795832,246,NORTH,HIGHLAND,N1,49.339333,-123.106,11:55:35 am,{'Href': 'https://nb.translink.ca/geodata/246.kmz'}
675,9778,10794006,230,SOUTH,LONSDALE QUAY,S1,49.329567,-123.072133,11:55:36 am,{'Href': 'https://nb.translink.ca/geodata/230.kmz'}
676,9780,10772676,029,NORTH,29TH AVE STN,N1,49.239767,-123.055333,11:55:27 am,{'Href': 'https://nb.translink.ca/geodata/029.kmz'}
677,9781,10771809,026,WEST,29TH AVE STN,W1,49.233717,-123.043083,11:55:09 am,{'Href': 'https://nb.translink.ca/geodata/026.kmz'}
678,9782,10795411,240,WEST,VANCOUVER,W1,49.321633,-123.072317,11:55:54 am,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
679,9783,10795373,240,WEST,VANCOUVER,W1,49.279717,-123.112683,11:55:51 am,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
680,9784,10783585,130,NORTH,PHIBBS EXCH,N1,49.281133,-123.022417,11:55:26 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
681,9786,10826683,210,SOUTH,VANCOUVER,S1,49.284833,-123.064017,11:55:27 am,{'Href': 'https://nb.translink.ca/geodata/210.kmz'}
682,9789,10792312,210,SOUTH,VANCOUVER,S1,49.35115,-123.028383,11:55:37 am,{'Href': 'https://nb.translink.ca/geodata/210.kmz'}
683,9790,10792715,212,EAST,DEEP COVE,E1,49.304767,-122.97255,11:55:48 am,{'Href': 'https://nb.translink.ca/geodata/212.kmz'}
684,9791,10795294,240,EAST,15TH STREET,E1,49.3238,-123.130867,11:55:32 am,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
685,9798,10794213,232,WEST,GROUSE MTN,W1,49.313417,-123.049733,11:55:27 am,{'Href': 'https://nb.translink.ca/geodata/232.kmz'}
686,9799,10772404,028,SOUTH,JOYCE STN,S1,49.234767,-123.02435,11:55:41 am,{'Href': 'https://nb.translink.ca/geodata/028.kmz'}
