,VehicleNo,TripId,RouteNo,Direction,Destination,Pattern,Latitude,Longitude,RecordedTime,RouteMap
530,9485,10764128,008,EAST,FRASER,EB1,49.28075,-123.09975,10:02:02 am,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
531,9487,10869062,100,WEST,MARPOLE,WB1,49.20465,-122.9676,10:02:30 am,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
532,9490,10770188,022,EAST,KNIGHT,EB2,49.222917,-123.077417,10:02:21 am,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
533,9491,10780596,106,EAST,NEW WEST STN,EB106,49.223267,-122.942533,10:01:03 am,{'Href': 'https://nb.translink.ca/geodata/106.kmz'}
534,9497,10869021,100,EAST,22ND ST STN,EB1,49.20835,-123.017067,10:02:16 am,{'Href': 'https://nb.translink.ca/geodata/100.kmz'}
535,9499,10785122,144,NORTH,SFU,NB1,49.239017,-122.96495,10:01:22 am,{'Href': 'https://nb.translink.ca/geodata/144.kmz'}
536,9506,10766349,014,EAST,HASTINGS,EB1,49.277817,-123.125167,10:02:32 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
537,9508,10771383,025,EAST,BRENTWOOD STN,EB1DT,49.248517,-123.075583,10:01:12 am,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
538,9525,10772981,033,WEST,U B C,WB1,49.257867,-123.17485,10:01:46 am,{'Href': 'https://nb.translink.ca/geodata/033.kmz'}
539,9526,10773454,041,EAST,JOYCE STN,EB1REG,49.233933,-123.12905,10:02:00 am,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
540,9533,10783103,129,EAST,HOLDOM STN,EB1,49.22925,-123.012417,10:02:17 am,{'Href': 'https://nb.translink.ca/geodata/129.kmz'}
541,9538,10766471,014,WEST,U B C,WB1,49.26655,-123.245133,10:01:09 am,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
542,9539,10782866,128,EAST,BRAID STN,EB1,49.210783,-122.933617,10:01:41 am,{'Href': 'https://nb.translink.ca/geodata/128.kmz'}
543,9549,10805570,403,SOUTH,THREE ROAD,SB1,49.165517,-123.136617,10:02:17 am,{'Href': 'https://nb.translink.ca/geodata/403.kmz'}
544,9553,10805248,402,NORTH,BRIGHOUSE STN,NB3,49.125167,-123.180017,10:02:05 am,{'Href': 'https://nb.translink.ca/geodata/402.kmz'}
545,9554,10805501,403,NORTH,BRIDGEPORT STN,NB1,49.134883,-123.0649,09:51:28 am,{'Href': 'https://nb.translink.ca/geodata/403.kmz'}
546,9555,10806442,406,NORTH,BRIGHOUSE STN,NB1,49.126433,-123.183983,09:59:41 am,{'Href': 'https://nb.translink.ca/geodata/406.kmz'}
547,9559,10806057,405,NORTH,CAMBIE,NB1E,49.12455,-123.09505,10:02:33 am,{'Href': 'https://nb.translink.ca/geodata/405.kmz'}
548,9560,10805564,403,NORTH,BRIDGEPORT STN,NB1,49.1841,-123.13655,10:01:42 am,{'Href': 'https://nb.translink.ca/geodata/403.kmz'}
549,9561,10805882,404,WEST,BRIGHOUSE STN,WB1RP,49.13495,-123.064833,10:02:23 am,{'Href': 'https://nb.translink.ca/geodata/404.kmz'}
550,9562,10808463,430,EAST,METROTOWN STN,EB1,49.17375,-123.130567,10:00:38 am,{'Href': 'https://nb.translink.ca/geodata/430.kmz'}
551,9565,10806532,406,SOUTH,STEVESTON,SB1W,49.136883,-123.192817,10:02:15 am,{'Href': 'https://nb.translink.ca/geodata/406.kmz'}
552,9570,10805566,403,NORTH,BRIDGEPORT STN,NB1,49.13575,-123.13665,10:01:48 am,{'Href': 'https://nb.translink.ca/geodata/403.kmz'}
553,9579,10804965,401,WEST,ONE ROAD,WB1E,49.164717,-123.134817,09:59:33 am,{'Href': 'https://nb.translink.ca/geodata/401.kmz'}
554,9585,10806088,405,SOUTH,FIVE ROAD,SB1E,49.173933,-123.127433,10:00:49 am,{'Href': 'https://nb.translink.ca/geodata/405.kmz'}
555,9587,10806816,407,NORTH,BRIDGEPORT,NB1,49.192017,-123.12305,10:02:17 am,{'Href': 'https://nb.translink.ca/geodata/407.kmz'}
556,9588,10805569,403,SOUTH,THREE ROAD,SB1,49.133467,-123.087,10:01:42 am,{'Href': 'https://nb.translink.ca/geodata/403.kmz'}
557,9589,10806807,407,NORTH,BRIGHOUSE STN,NB3,49.1464,-123.147733,10:01:41 am,{'Href': 'https://nb.translink.ca/geodata/407.kmz'}
558,9610,10783600,130,NORTH,KOOTENAY LOOP,N2B,49.280783,-123.003117,10:02:24 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
559,9617,10793998,230,NORTH,UPPER LONSDALE,N1,49.324567,-123.07225,10:02:16 am,{'Href': 'https://nb.translink.ca/geodata/230.kmz'}
560,9619,10772107,027,SOUTH,JOYCE STN,S1,49.251917,-123.03385,10:02:15 am,{'Href': 'https://nb.translink.ca/geodata/027.kmz'}
561,9621,10783553,130,NORTH,TO PENDER,N2C,49.263583,-123.00315,10:02:25 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
562,9622,10794497,236,SOUTH,LONSDALE QUAY,S1,49.3721,-123.099067,10:02:20 am,{'Href': 'https://nb.translink.ca/geodata/236.kmz'}
563,9623,10794020,230,SOUTH,LONSDALE QUAY,S1,49.344917,-123.073683,09:56:30 am,{'Href': 'https://nb.translink.ca/geodata/230.kmz'}
564,9624,10794889,239,WEST,PARK ROYAL,W1,0.0,0.0,10:02:08 am,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
565,9628,10772399,028,SOUTH,JOYCE STN,S1,49.257283,-123.023783,10:02:16 am,{'Href': 'https://nb.translink.ca/geodata/028.kmz'}
566,9629,10772704,029,SOUTH,ELLIOTT,S1,49.217267,-123.055333,10:02:23 am,{'Href': 'https://nb.translink.ca/geodata/029.kmz'}
567,9634,10795343,240,WEST,VANCOUVER,W1,49.2845,-123.117017,10:02:09 am,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
568,9637,10795315,240,EAST,15TH STREET,E1,49.3218,-123.096667,10:02:26 am,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
569,9652,10794805,239,EAST,CAPILANO U,E1,49.3238,-123.104433,10:01:31 am,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
570,9653,10792519,211,EAST,SEYMOUR,E1,49.2857,-123.1196,09:57:43 am,{'Href': 'https://nb.translink.ca/geodata/211.kmz'}
571,9656,10792561,211,WEST,VANCOUVER,W1,49.32605,-122.950617,10:01:50 am,{'Href': 'https://nb.translink.ca/geodata/211.kmz'}
572,9658,10795831,246,NORTH,HIGHLAND,N1,49.343083,-123.096017,10:02:16 am,{'Href': 'https://nb.translink.ca/geodata/246.kmz'}
573,9660,10826612,249,NORTH,DELBROOK,N1,49.311183,-123.08195,09:59:05 am,{'Href': 'https://nb.translink.ca/geodata/249.kmz'}
574,9662,10795860,246,SOUTH,DOWNTOWN,S1,49.335817,-123.115783,10:02:33 am,{'Href': 'https://nb.translink.ca/geodata/246.kmz'}
575,9664,10772027,027,NORTH,KOOTENAY LOOP,N1,49.2554,-123.033733,10:02:02 am,{'Href': 'https://nb.translink.ca/geodata/027.kmz'}
576,9668,10771446,025,WEST,UBC,WB1DT,49.248733,-123.097617,10:01:21 am,{'Href': 'https://nb.translink.ca/geodata/025.kmz'}
577,9672,10769496,020,NORTH,DOWNTOWN,NB1,49.24865,-123.065067,10:01:40 am,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
578,9673,10805262,402,SOUTH,TWO ROAD,SB5,49.166517,-123.136283,10:02:13 am,{'Href': 'https://nb.translink.ca/geodata/402.kmz'}
579,9674,10805261,402,SOUTH,TWO ROAD,SB5,49.125167,-123.178083,10:02:25 am,{'Href': 'https://nb.translink.ca/geodata/402.kmz'}
580,9680,10770191,022,EAST,KNIGHT,EB2,49.286817,-123.121433,10:01:33 am,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
581,9683,10820475,002,EAST,DOWNTOWN,EB1,49.2345,-123.185867,09:55:38 am,{'Href': 'https://nb.translink.ca/geodata/002.kmz'}
582,9686,10773560,041,WEST,TO CROWN,WB23,49.234583,-123.15495,10:01:46 am,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
583,9688,10773377,041,EAST,JOYCE STN,EB21,49.233017,-123.1017,10:02:05 am,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
584,9692,10770275,022,WEST,DOWNTOWN,WB2,49.244167,-123.076317,10:01:21 am,{'Href': 'https://nb.translink.ca/geodata/022.kmz'}
585,9694,10767430,016,EAST,29TH AVE STN,EB1,49.27615,-123.04425,10:02:21 am,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
586,9696,10808480,430,WEST,BRIGHOUSE STN,WB1,49.224683,-123.03565,10:01:20 am,{'Href': 'https://nb.translink.ca/geodata/430.kmz'}
587,9701,10823033,050,NORTH,WATERFRONT STN,NB1,49.28495,-123.111283,10:02:24 am,{'Href': 'https://nb.translink.ca/geodata/050.kmz'}
588,9703,10806444,406,NORTH,BRIGHOUSE STN,NB1,49.162667,-123.139417,10:01:24 am,{'Href': 'https://nb.translink.ca/geodata/406.kmz'}
589,9704,10765804,010,SOUTH,GRANVILLE,SB1,49.28355,-123.113067,10:02:19 am,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
590,9705,10761565,004,EAST,POWELL,EB1,49.267917,-123.139817,10:01:51 am,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
591,9706,10773530,041,WEST,UBC,WB1REG,49.23845,-123.03165,10:00:21 am,{'Href': 'https://nb.translink.ca/geodata/041.kmz'}
592,9708,10794498,236,SOUTH,LONSDALE QUAY,S1,49.32425,-123.104967,10:02:32 am,{'Href': 'https://nb.translink.ca/geodata/236.kmz'}
593,9710,10793787,229,WEST,LONSDALE QUAY,W1,49.3347,-123.042533,10:01:38 am,{'Href': 'https://nb.translink.ca/geodata/229.kmz'}
594,9713,10794904,239,WEST,PARK ROYAL,W1,0.0,0.0,10:02:34 am,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
595,9715,10794411,236,NORTH,GROUSE MTN,N1,49.311183,-123.081967,10:02:16 am,{'Href': 'https://nb.translink.ca/geodata/236.kmz'}
596,9716,10783681,130,SOUTH,METROTOWN STN,S2C,49.267583,-123.0032,10:00:37 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
597,9719,10792554,211,WEST,VANCOUVER,W1,49.305833,-123.030767,10:01:38 am,{'Href': 'https://nb.translink.ca/geodata/211.kmz'}
598,9721,10794875,239,WEST,PARK ROYAL,W1,49.323983,-123.111367,10:02:33 am,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
599,9722,10792244,210,NORTH,UPPER LYNN VALLEY,N1,49.354283,-123.032133,10:02:18 am,{'Href': 'https://nb.translink.ca/geodata/210.kmz'}
600,9723,10794470,236,SOUTH,LONSDALE QUAY,S1,49.363717,-123.103367,10:02:11 am,{'Href': 'https://nb.translink.ca/geodata/236.kmz'}
601,9724,10792239,210,NORTH,UPPER LYNN VALLEY,N1,49.282267,-123.098617,10:01:46 am,{'Href': 'https://nb.translink.ca/geodata/210.kmz'}
602,9728,10794850,239,EAST,CAPILANO U,E1,49.305683,-123.029167,10:02:10 am,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
603,9731,10794838,239,EAST,CAPILANO U,E1,49.310667,-123.082967,09:58:36 am,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
604,9736,10795885,246,SOUTH,DOWNTOWN,S1,49.279617,-123.112217,10:02:13 am,{'Href': 'https://nb.translink.ca/geodata/246.kmz'}
605,9739,10783682,130,SOUTH,METROTOWN STN,S2C,49.2801,-123.004433,09:55:29 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
606,9740,10794012,230,SOUTH,LONSDALE QUAY,S1,49.3296,-123.072133,10:02:33 am,{'Href': 'https://nb.translink.ca/geodata/230.kmz'}
607,9742,10793714,229,EAST,LYNN VALLEY,E1,49.311383,-123.083617,10:02:18 am,{'Href': 'https://nb.translink.ca/geodata/229.kmz'}
608,9743,10772108,027,SOUTH,JOYCE STN,S1,49.281483,-123.026433,09:59:49 am,{'Href': 'https://nb.translink.ca/geodata/027.kmz'}
609,9745,10783642,130,SOUTH,METROTOWN STN,S1,49.305283,-123.028767,10:01:48 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
610,9746,10795375,240,WEST,VANCOUVER,W1,49.279083,-123.111683,10:01:01 am,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
611,9748,10794432,236,NORTH,GROUSE MTN,N1,49.340483,-123.114233,10:01:16 am,{'Href': 'https://nb.translink.ca/geodata/236.kmz'}
612,9749,10794221,232,WEST,GROUSE MTN,W1,49.318117,-123.072433,10:01:27 am,{'Href': 'https://nb.translink.ca/geodata/232.kmz'}
613,9751,10771773,026,EAST,JOYCE STN,E1,49.216133,-123.041483,10:02:13 am,{'Href': 'https://nb.translink.ca/geodata/026.kmz'}
614,9752,10793529,228,SOUTH,LONSDALE QUAY,S1,49.31515,-123.0565,10:02:08 am,{'Href': 'https://nb.translink.ca/geodata/228.kmz'}
615,9754,10771804,026,WEST,29TH AVE STN,W1,49.221533,-123.026617,10:02:11 am,{'Href': 'https://nb.translink.ca/geodata/026.kmz'}
616,9757,10795378,240,WEST,VANCOUVER,W1,49.323833,-123.106067,10:01:56 am,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
617,9758,10783565,130,NORTH,TO PENDER,N2C,49.22595,-123.00235,09:57:37 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
618,9761,10794197,232,EAST,PHIBBS EXCH,E1,49.313417,-123.050817,10:02:09 am,{'Href': 'https://nb.translink.ca/geodata/232.kmz'}
619,9764,10783563,130,NORTH,PHIBBS EXCH,N1,49.22915,-123.005867,10:00:55 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
620,9765,10792541,211,EAST,SEYMOUR,E2C,49.3106,-122.9572,10:02:34 am,{'Href': 'https://nb.translink.ca/geodata/211.kmz'}
621,9766,10783615,130,SOUTH,METROTOWN STN,S2B,49.281017,-123.004817,10:02:10 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
622,9768,10772369,028,NORTH,PHIBBS EXCH,N1,49.263917,-123.017883,10:01:17 am,{'Href': 'https://nb.translink.ca/geodata/028.kmz'}
623,9772,10794930,239,WEST,PARK ROYAL,W1,49.317533,-123.020833,09:55:26 am,{'Href': 'https://nb.translink.ca/geodata/239.kmz'}
624,9777,10795326,240,EAST,15TH STREET,E1,49.32415,-123.130467,10:02:09 am,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
625,9778,10793511,228,SOUTH,LONSDALE QUAY,S1,49.348783,-123.024717,09:55:33 am,{'Href': 'https://nb.translink.ca/geodata/228.kmz'}
626,9780,10771774,026,EAST,JOYCE STN,E1,49.244317,-123.04525,09:57:20 am,{'Href': 'https://nb.translink.ca/geodata/026.kmz'}
627,9782,10795403,240,WEST,VANCOUVER,W1,49.321867,-123.056683,10:00:42 am,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
628,9783,10795344,240,WEST,VANCOUVER,W1,49.279717,-123.112683,10:02:04 am,{'Href': 'https://nb.translink.ca/geodata/240.kmz'}
629,9784,10783641,130,SOUTH,METROTOWN STN,S1,49.233483,-123.003317,10:02:29 am,{'Href': 'https://nb.translink.ca/geodata/130.kmz'}
630,9786,10792289,210,SOUTH,VANCOUVER,S1,49.2804,-123.100483,10:02:06 am,{'Href': 'https://nb.translink.ca/geodata/210.kmz'}
631,9789,10826694,210,SOUTH,VANCOUVER,S1,49.341117,-123.038033,10:01:46 am,{'Href': 'https://nb.translink.ca/geodata/210.kmz'}
632,9790,10792725,212,WEST,PHIBBS EXCH,W1,49.304133,-122.964967,10:02:18 am,{'Href': 'https://nb.translink.ca/geodata/212.kmz'}
633,9798,10794202,232,EAST,PHIBBS EXCH,E1,49.371517,-123.09865,10:02:15 am,{'Href': 'https://nb.translink.ca/geodata/232.kmz'}
634,9799,10772400,028,SOUTH,JOYCE STN,S1,49.30515,-123.028617,09:57:14 am,{'Href': 'https://nb.translink.ca/geodata/028.kmz'}
