,VehicleNo,TripId,RouteNo,Direction,Destination,Pattern,Latitude,Longitude,RecordedTime,RouteMap
519,19107,10801337,335,WEST,SURREY CTRL STN,WB2N,49.198867,-122.844783,04:47:23 pm,{'Href': 'https://nb.translink.ca/geodata/335.kmz'}
520,19111,10799402,320,EAST,LANGLEY CTR,EB1,49.11125,-122.68055,04:47:13 pm,{'Href': 'https://nb.translink.ca/geodata/320.kmz'}
521,19113,10800951,325,SOUTH,NEWTON EXCH,SB1,49.187767,-122.837167,04:47:29 pm,{'Href': 'https://nb.translink.ca/geodata/325.kmz'}
522,19115,10802439,342,WEST,NEWTON EXCH,WB1,49.106283,-122.6539,04:46:47 pm,{'Href': 'https://nb.translink.ca/geodata/342.kmz'}
523,19116,10826080,503,EAST,FRASER HWY EXP/LANGLEY CTR,EB4,0.0,0.0,04:47:06 pm,{'Href': 'https://nb.translink.ca/geodata/503.kmz'}
524,19117,10801252,335,EAST,NEWTON  EXCH,EB1N,49.198767,-122.816817,04:47:28 pm,{'Href': 'https://nb.translink.ca/geodata/335.kmz'}
525,19126,10802390,342,EAST,LANGELY CTR,EB1,49.104417,-122.778117,04:47:40 pm,{'Href': 'https://nb.translink.ca/geodata/342.kmz'}
526,19128,10799341,320,EAST,FLEETWOOD,EB3,49.188283,-122.801,04:47:39 pm,{'Href': 'https://nb.translink.ca/geodata/320.kmz'}
527,19129,10808690,501,SOUTH,CARVOLTH EXCH,SB2WG,49.191517,-122.82225,04:46:26 pm,{'Href': 'https://nb.translink.ca/geodata/501.kmz'}
528,19130,10800734,324,SOUTH,NEWTON EXCH,SB1,49.154883,-122.856817,04:47:33 pm,{'Href': 'https://nb.translink.ca/geodata/324.kmz'}
529,19133,10784150,133,EAST,EDMONDS STN,EB1,49.248133,-122.979383,04:46:25 pm,{'Href': 'https://nb.translink.ca/geodata/133.kmz'}
530,19402,10824824,301,EAST,NEWTON EXCH,EB2N,49.1336,-122.851617,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/301.kmz'}
531,19403,10824866,301,WEST,BRIGHOUSE STN,WB2N,49.13725,-122.89025,04:47:04 pm,{'Href': 'https://nb.translink.ca/geodata/301.kmz'}
532,19404,10824870,301,WEST,BRIGHOUSE STN,WB2N,0.0,0.0,04:47:05 pm,{'Href': 'https://nb.translink.ca/geodata/301.kmz'}
533,19503,10786193,148,WEST,ROYAL OAK STN,WB1,49.22515,-122.965067,04:47:33 pm,{'Href': 'https://nb.translink.ca/geodata/148.kmz'}
534,19504,10785986,147,WEST,METROTOWN STN,WB1,49.212317,-122.95865,04:47:07 pm,{'Href': 'https://nb.translink.ca/geodata/147.kmz'}
535,2102,10767190,016,EAST,29TH AVE STN,EB1,49.2634,-123.15295,04:47:29 pm,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
536,2104,10768364,019,WEST,STANLEY PARK,WB1,49.237783,-123.04925,04:46:54 pm,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
537,2105,10766027,014,EAST,HASTINGS,EB1,49.265117,-123.21595,04:47:15 pm,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
538,2106,10763425,007,EAST,NANAIMO STN,EB1,49.272383,-123.1333,04:47:29 pm,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
539,2107,10763441,007,WEST,DUNBAR,WB1,49.245833,-123.1853,04:47:03 pm,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
540,2108,10767199,016,EAST,29TH AVE STN,EB1,49.263683,-123.144683,04:47:40 pm,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
541,2109,10761456,004,WEST,UBC,WB1,49.26795,-123.141883,04:46:20 pm,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
542,2111,10763517,007,WEST,DUNBAR,WB1,49.2669,-123.138833,04:47:33 pm,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
543,2113,10820905,005,WEST,ROBSON,WB1,49.28005,-123.1122,04:45:03 pm,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
544,2114,10763516,007,WEST,DUNBAR,WB1,49.26375,-123.13855,04:46:27 pm,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
545,2115,10822630,009,EAST,BOUNDARY,EB24,49.262367,-123.13995,04:46:49 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
546,2116,10761427,004,EAST,POWELL,EB1,49.27955,-123.122583,04:47:33 pm,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
547,2118,10768397,019,WEST,STANLEY PARK,WB1,49.279017,-123.09975,04:47:27 pm,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
548,2120,10822595,009,EAST,BOUNDARY,EB1,49.26605,-123.2475,04:47:30 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
549,2121,10765555,010,SOUTH,GRANVILLE,SB1,49.283817,-123.1135,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
550,2122,10761426,004,EAST,POWELL,EB1,49.265867,-123.248667,04:46:23 pm,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
551,2123,10763515,007,WEST,DUNBAR,WB1,49.268117,-123.153267,04:46:21 pm,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
552,2125,10767742,017,EAST,OAK,EB1,49.244133,-123.127667,04:47:39 pm,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
553,2126,10763433,007,EAST,NANAIMO STN,EB1,49.2682,-123.167433,04:47:35 pm,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
554,2127,10821060,006,EAST,DOWNTOWN,EB1,49.284983,-123.138283,04:47:19 pm,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
555,2128,10822763,009,WEST,UBC,WB1,49.263717,-123.201483,04:47:40 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
556,2130,10761475,004,WEST,UBC,WB1,49.281233,-123.108517,04:47:40 pm,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
557,2132,10821181,006,WEST,DAVIE,WB1,49.28095,-123.110867,04:47:11 pm,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
558,2133,10767136,016,EAST,29TH AVE STN,EB1,49.281067,-123.086183,04:47:09 pm,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
559,2134,10768258,019,EAST,METROTOWN STN,EB1,49.256183,-123.089,04:47:33 pm,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
560,2135,10763519,007,WEST,DUNBAR,WB1,49.283083,-123.094083,04:47:03 pm,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
561,2137,10822822,009,WEST,TO GRANVILLE,WB1FIR,49.263183,-123.11345,04:46:41 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
562,2139,10767140,016,EAST,29TH AVE STN,EB1,49.27965,-123.122417,04:47:16 pm,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
563,2141,10822593,009,EAST,BOUNDARY,EB1,49.263533,-123.228067,04:47:40 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
564,2144,10769213,020,NORTH,DOWNTOWN,NB54,49.219567,-123.065633,04:47:07 pm,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
565,2145,10767260,016,WEST,ARBUTUS,WB1,49.2305,-123.155717,04:46:37 pm,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
566,2146,10768179,019,EAST,METROTOWN STN,EB1,49.231583,-123.02915,04:47:33 pm,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
567,2147,10768226,019,EAST,METROTOWN STN,EB1,0.0,0.0,04:46:30 pm,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
568,2149,10766167,014,WEST,U B C,WB1,49.281467,-123.10425,04:47:35 pm,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
569,2150,10821057,006,EAST,DOWNTOWN,EB1,49.276867,-123.125733,04:47:41 pm,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
570,2151,10768256,019,EAST,METROTOWN STN,EB1,49.231767,-123.009583,04:47:03 pm,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
571,2152,10820906,005,WEST,ROBSON,WB1,49.282517,-123.111533,04:46:33 pm,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
572,2153,10768253,019,EAST,METROTOWN STN,EB1,49.2575,-123.092233,04:46:42 pm,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
573,2154,10768410,019,WEST,STANLEY PARK,WB1,49.287583,-123.120733,04:46:35 pm,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
574,2155,10761375,004,EAST,POWELL,EB1,49.288733,-123.053633,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
575,2156,10767131,016,EAST,29TH AVE STN,EB1,49.281017,-123.05885,04:47:29 pm,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
576,2157,10761448,004,WEST,UBC,WB1,49.28465,-123.066283,04:47:26 pm,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
577,2158,10769217,020,NORTH,DOWNTOWN,NB54,49.2678,-123.069667,04:47:19 pm,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
578,2159,10820870,005,WEST,ROBSON,WB1,49.283483,-123.1231,04:47:02 pm,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
579,2161,10767230,016,EAST,29TH AVE STN,EB1,49.281417,-123.10305,04:47:28 pm,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
580,2162,10821171,006,WEST,DAVIE,WB1,49.280683,-123.11125,04:46:06 pm,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
581,2164,10766018,014,EAST,HASTINGS,EB1,49.28115,-123.0457,04:46:34 pm,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
582,2165,10821032,006,EAST,DOWNTOWN,EB1,49.27555,-123.11865,04:46:42 pm,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
583,2169,10766164,014,WEST,U B C,WB1,49.266533,-123.24515,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
584,2171,10820740,005,EAST,DOWNTOWN,EB1,49.287217,-123.141633,04:47:11 pm,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
585,2173,10822538,009,EAST,BOUNDARY,EB24,49.26235,-123.072717,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
586,2174,10766023,014,EAST,HASTINGS,EB1,49.279583,-123.122517,04:47:35 pm,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
587,2175,10763361,007,EAST,NANAIMO STN,EB1,49.284833,-123.0645,04:47:28 pm,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
588,2176,10821271,006,WEST,DAVIE,WB1,49.2779,-123.127333,04:46:58 pm,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
589,2177,10822479,009,EAST,BOUNDARY,EB1,49.261783,-123.0434,04:47:33 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
590,2179,10822785,009,WEST,UBC,WB1,49.263667,-123.197833,04:47:42 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
591,2180,10820790,005,EAST,DOWNTOWN,EB1,49.2891,-123.131783,04:47:03 pm,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
592,2181,10766168,014,WEST,U B C,WB1,49.28135,-123.099617,04:47:06 pm,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
593,2182,10768199,019,EAST,METROTOWN STN,EB1,49.229317,-123.00585,04:47:01 pm,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
594,2183,10765400,010,NORTH,DOWNTOWN,NB1,49.27295,-123.132433,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
595,2184,10822645,009,EAST,BOUNDARY,EB1,49.263917,-123.214633,04:47:45 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
596,2185,10822701,009,WEST,TO GRANVILLE,WB1FIR,49.26285,-123.099083,04:47:15 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
597,2186,10761458,004,WEST,UBC,WB1,49.268117,-123.153083,04:46:40 pm,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
598,2187,10765694,010,SOUTH,GRANVILLE,SB1,49.261317,-123.138617,04:46:05 pm,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
599,2189,10766022,014,EAST,HASTINGS,EB1,49.28435,-123.1153,04:46:54 pm,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
600,2191,10820907,005,WEST,ROBSON,WB1,49.285133,-123.120033,04:46:19 pm,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
601,2193,10822675,009,WEST,UBC,WB1,49.262333,-123.070317,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
602,2194,10761459,004,WEST,UBC,WB1,49.280867,-123.12055,04:47:50 pm,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
603,2196,10768361,019,WEST,STANLEY PARK,WB1,49.254067,-123.084183,04:47:46 pm,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
604,2197,10761442,004,EAST,POWELL,EB1,49.26905,-123.2108,04:47:13 pm,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
605,2198,10767828,017,WEST,DOWNTOWN,WB1,49.273133,-123.114683,04:46:31 pm,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
606,2199,10763454,007,WEST,DUNBAR,WB1,49.255417,-123.056483,04:47:05 pm,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
607,2201,10766171,014,WEST,U B C,WB1,49.28115,-123.0449,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
608,2203,10821033,006,EAST,DOWNTOWN,EB1,49.278333,-123.114783,04:46:14 pm,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
609,2204,10766019,014,EAST,HASTINGS,EB1,49.28115,-123.04615,04:46:37 pm,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
610,2207,10767203,016,EAST,29TH AVE STN,EB1,49.2621,-123.0443,04:47:27 pm,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
611,2210,10767143,016,EAST,29TH AVE STN,EB1,49.257717,-123.044383,04:47:07 pm,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
612,2211,10761414,004,EAST,POWELL,EB1,49.26805,-123.148,04:47:24 pm,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
613,2213,10763394,007,EAST,NANAIMO STN,EB1,49.28235,-123.1035,04:47:15 pm,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
614,2214,10767146,016,EAST,29TH AVE STN,EB1,49.23025,-123.155667,04:47:31 pm,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
615,2216,10767277,016,WEST,ARBUTUS,WB1,49.278767,-123.12375,04:47:25 pm,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
616,2217,10763413,007,EAST,NANAIMO STN,EB1,49.244617,-123.185233,04:47:03 pm,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
617,2218,10767261,016,WEST,ARBUTUS,WB1,49.2343,-123.155533,04:46:22 pm,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
618,2219,10767729,017,EAST,OAK,EB1,49.2633,-123.1206,04:47:18 pm,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
619,2221,10768270,019,EAST,METROTOWN STN,EB1,49.2679,-123.100733,04:47:08 pm,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
620,2222,10766020,014,EAST,HASTINGS,EB1,49.280983,-123.080517,04:46:19 pm,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
621,2225,10820827,005,WEST,ROBSON,WB1,49.291083,-123.136067,04:46:28 pm,{'Href': 'https://nb.translink.ca/geodata/005.kmz'}
622,2226,10822677,009,WEST,TO GRANVILLE,WB22,49.262217,-123.057383,04:47:28 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
623,2227,10763518,007,WEST,DUNBAR,WB1,49.283867,-123.113567,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
624,2229,10822483,009,EAST,BOUNDARY,EB1,49.263683,-123.14455,04:45:56 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
625,2231,10767270,016,WEST,ARBUTUS,WB1,49.257517,-123.0442,04:46:35 pm,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
626,2232,10767302,016,WEST,ARBUTUS,WB1,49.278883,-123.123583,04:47:27 pm,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
627,2233,10767829,017,WEST,DOWNTOWN,WB1,49.263133,-123.123167,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
628,2235,10822537,009,EAST,BOUNDARY,EB1,49.26225,-123.061017,04:47:10 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
629,2236,10767253,016,WEST,ARBUTUS,WB1,49.252167,-123.044283,04:47:18 pm,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
630,2237,10765554,010,SOUTH,GRANVILLE,SB1,49.28425,-123.115433,04:47:28 pm,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
631,2239,10768424,019,WEST,STANLEY PARK,WB1,49.23215,-123.010767,04:47:15 pm,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
632,2242,10763391,007,EAST,NANAIMO STN,EB1,49.284833,-123.065,04:47:08 pm,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
633,2243,10767289,016,WEST,ARBUTUS,WB1,49.28115,-123.044917,04:46:28 pm,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
634,2244,10821237,006,WEST,DAVIE,WB1,49.274133,-123.121317,04:46:42 pm,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
635,2245,10765402,010,NORTH,DOWNTOWN,NB1,49.22305,-123.139967,04:45:56 pm,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
636,2246,10766021,014,EAST,HASTINGS,EB1,49.281217,-123.092483,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
637,2248,10766169,014,WEST,U B C,WB1,49.281283,-123.09635,04:45:54 pm,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
638,2251,10767314,016,WEST,ARBUTUS,WB1,49.24425,-123.044933,04:41:49 pm,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
639,2252,10822494,009,EAST,BOUNDARY,EB1,49.262983,-123.103867,04:47:18 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
640,2255,10766026,014,EAST,HASTINGS,EB1,49.263917,-123.214417,04:47:18 pm,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
641,2257,10767740,017,EAST,OAK,EB1,49.218783,-123.12875,04:45:25 pm,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
642,2258,10822535,009,EAST,BOUNDARY,EB1,49.263267,-123.118633,04:45:33 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
643,2259,10822517,009,EAST,BOUNDARY,EB24,49.2634,-123.12595,04:47:22 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
644,2260,10821258,006,WEST,DAVIE,WB1,49.280883,-123.110983,04:46:30 pm,{'Href': 'https://nb.translink.ca/geodata/006.kmz'}
645,2261,10763424,007,EAST,NANAIMO STN,EB1,49.28445,-123.115133,04:45:41 pm,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
646,2264,10767284,016,WEST,ARBUTUS,WB1,0.0,0.0,04:47:25 pm,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
647,2265,10767283,016,WEST,ARBUTUS,WB1,49.281333,-123.099033,04:45:51 pm,{'Href': 'https://nb.translink.ca/geodata/016.kmz'}
648,2266,10766025,014,EAST,HASTINGS,EB1,49.2643,-123.181217,04:46:23 pm,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
649,2267,10767744,017,EAST,OAK,EB1,49.282417,-123.118217,04:47:09 pm,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
650,2268,10822599,009,EAST,BOUNDARY,EB24,49.2619,-123.036567,04:46:00 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
651,2269,10768212,019,EAST,METROTOWN STN,EB1,49.293533,-123.13515,04:47:05 pm,{'Href': 'https://nb.translink.ca/geodata/019.kmz'}
652,2270,10767741,017,EAST,OAK,EB1,49.219017,-123.1286,04:46:09 pm,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
653,2272,10766165,014,WEST,U B C,WB1,49.26365,-123.197583,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/014.kmz'}
654,2273,10763356,007,EAST,NANAIMO STN,EB1,49.283983,-123.056517,04:46:18 pm,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
655,2274,10822621,009,EAST,BOUNDARY,EB1,49.261917,-123.03265,04:47:04 pm,{'Href': 'https://nb.translink.ca/geodata/009.kmz'}
656,2280,10763439,007,WEST,DUNBAR,WB1,49.2814,-123.056533,04:46:47 pm,{'Href': 'https://nb.translink.ca/geodata/007.kmz'}
657,2281,10761465,004,WEST,UBC,WB1,49.26705,-123.2414,04:47:13 pm,{'Href': 'https://nb.translink.ca/geodata/004.kmz'}
658,2286,10767810,017,WEST,DOWNTOWN,WB1,49.205933,-123.128733,04:46:46 pm,{'Href': 'https://nb.translink.ca/geodata/017.kmz'}
659,2501,10760803,003,NORTH,DOWNTOWN,NB1STN,49.281667,-123.105717,04:47:10 pm,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
660,2505,10760784,003,NORTH,DOWNTOWN,NB1STN,49.211217,-123.102767,04:47:24 pm,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
661,2506,10760802,003,NORTH,DOWNTOWN,NB1STN,49.281367,-123.100433,04:46:57 pm,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
662,2507,10769164,020,NORTH,DOWNTOWN,NB1,49.28135,-123.0997,04:46:41 pm,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
663,2508,10765550,010,SOUTH,GRANVILLE,SB1,49.26275,-123.138667,04:47:26 pm,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
664,2509,10769220,020,NORTH,DOWNTOWN,NB1,49.214817,-123.065983,04:47:09 pm,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
665,2510,10769175,020,NORTH,DOWNTOWN,NB54,49.21975,-123.065567,04:46:42 pm,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
666,2511,10764024,008,WEST,DOWNTOWN,WB1,49.248917,-123.090133,04:47:28 pm,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
667,2512,10760921,003,SOUTH,MAIN-MARINE DR STN,SB2,49.230517,-123.10145,04:47:26 pm,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
668,2513,10769218,020,NORTH,DOWNTOWN,NB1,49.268,-123.069667,04:47:45 pm,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
669,2514,10769375,020,SOUTH,VICTORIA,SB1,49.252633,-123.0659,04:47:17 pm,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
670,2515,10764046,008,WEST,DOWNTOWN,WB1,49.262517,-123.09455,04:47:19 pm,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
671,2516,10760924,003,SOUTH,MAIN-MARINE DR STN,SB2,49.212033,-123.1107,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
672,2517,10764052,008,WEST,DOWNTOWN,WB1,49.279017,-123.09975,04:45:57 pm,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
673,2519,10769122,020,NORTH,DOWNTOWN,NB54,49.262683,-123.069783,04:47:43 pm,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
674,2520,10760920,003,SOUTH,MAIN-MARINE DR STN,SB2,49.2336,-123.101533,04:47:19 pm,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
675,2524,10763815,008,EAST,FRASER,EB1,49.256033,-123.09,04:47:45 pm,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
676,2525,10763936,008,WEST,DOWNTOWN,WB1,49.227683,-123.090683,04:47:17 pm,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
677,2528,10763965,008,WEST,DOWNTOWN,WB1,49.211117,-123.0933,04:47:09 pm,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
678,2531,10765549,010,SOUTH,GRANVILLE,SB1,49.25935,-123.138717,04:47:29 pm,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
679,2532,10769315,020,SOUTH,VICTORIA TO 54TH AVE,SB54,49.2329,-123.0655,04:47:04 pm,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
680,2533,10765437,010,NORTH,DOWNTOWN,NB1,49.209033,-123.1405,04:47:15 pm,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
681,2534,10763816,008,EAST,FRASER,EB1,49.258183,-123.08925,04:47:01 pm,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
682,2535,10769215,020,NORTH,DOWNTOWN,NB54,49.28195,-123.115083,04:46:59 pm,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
683,2536,10760799,003,NORTH,DOWNTOWN,NB1STN,49.239317,-123.101533,04:47:29 pm,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
684,2537,10763821,008,EAST,FRASER,EB1,49.284967,-123.1113,04:47:18 pm,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
685,2539,10765393,010,NORTH,DOWNTOWN,NB1,49.28485,-123.111117,04:46:53 pm,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
686,2540,10769377,020,SOUTH,VICTORIA TO 54TH AVE,SB54,49.280967,-123.080767,04:47:24 pm,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
687,2541,10769374,020,SOUTH,VICTORIA,SB1,49.219583,-123.065883,04:47:01 pm,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
688,2544,10769159,020,NORTH,DOWNTOWN,NB1,49.282133,-123.1148,04:46:00 pm,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
689,2546,10760919,003,SOUTH,MAIN-MARINE DR STN,SB2,49.26245,-123.10105,04:47:18 pm,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
690,2548,10760918,003,SOUTH,MAIN-MARINE DR STN,SB2,49.27255,-123.1001,04:46:33 pm,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
691,2549,10769382,020,SOUTH,VICTORIA,SB1,49.281333,-123.098617,04:46:32 pm,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
692,2550,10765439,010,NORTH,DOWNTOWN,NB1,49.209033,-123.116967,04:47:24 pm,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
693,2551,10763858,008,EAST,FRASER,EB1,49.223283,-123.090833,04:47:08 pm,{'Href': 'https://nb.translink.ca/geodata/008.kmz'}
694,2553,10765401,010,NORTH,DOWNTOWN,NB1,49.262983,-123.138533,04:46:20 pm,{'Href': 'https://nb.translink.ca/geodata/010.kmz'}
695,2554,10760800,003,NORTH,DOWNTOWN,NB1STN,49.247583,-123.101117,04:46:38 pm,{'Href': 'https://nb.translink.ca/geodata/003.kmz'}
696,2555,10769376,020,SOUTH,VICTORIA TO 54TH AVE,SB54,49.280983,-123.080417,04:46:01 pm,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
697,2556,10769216,020,NORTH,DOWNTOWN,NB54,49.2836,-123.112567,04:47:13 pm,{'Href': 'https://nb.translink.ca/geodata/020.kmz'}
